order_item_id,order_id,product_id,quantity,unit_price
ITEM_0001489,ORD_000860,PROD_0019,1,34.99
ITEM_0001490,ORD_000861,PROD_0008,2,119.99
ITEM_0001491,ORD_000862,PROD_0005,2,39.99
ITEM_0001492,ORD_000863,PROD_0001,1,79.99
ITEM_0001493,ORD_000864,PROD_0006,2,89.99
ITEM_0001494,ORD_000864,PROD_0017,3,29.99
ITEM_0001495,ORD_000865,PROD_0009,2,34.99
ITEM_0001496,ORD_000865,PROD_0019,1,34.99
ITEM_0001497,ORD_000866,PROD_0005,1,39.99
ITEM_0001498,ORD_000866,PROD_0007,2,24.99
ITEM_0001499,ORD_000867,PROD_0011,2,149.99
ITEM_0001500,ORD_000868,PROD_0007,2,24.99
ITEM_0001501,ORD_000868,PROD_0009,3,34.99
ITEM_0001502,ORD_000869,PROD_0010,1,59.99
ITEM_0001503,ORD_000870,PROD_0007,2,24.99
ITEM_0001504,ORD_000871,PROD_0016,2,39.99
ITEM_0001505,ORD_000871,PROD_0002,2,199.99
ITEM_0001506,ORD_000871,PROD_0019,2,34.99
ITEM_0001507,ORD_000871,PROD_0011,3,149.99
ITEM_0001508,ORD_000872,PROD_0005,1,39.99
ITEM_0001509,ORD_000872,PROD_0004,3,49.99
ITEM_0001510,ORD_000873,PROD_0013,1,69.99
ITEM_0001511,ORD_000873,PROD_0016,1,39.99
ITEM_0001512,ORD_000874,PROD_0003,3,129.99
ITEM_0001513,ORD_000874,PROD_0008,1,119.99
ITEM_0001514,ORD_000874,PROD_0007,3,24.99
ITEM_0001515,ORD_000875,PROD_0011,2,149.99
ITEM_0001516,ORD_000875,PROD_0015,3,29.99
ITEM_0001517,ORD_000876,PROD_0013,1,69.99
ITEM_0001518,ORD_000876,PROD_0008,3,119.99
ITEM_0001519,ORD_000876,PROD_0007,3,24.99
ITEM_0001520,ORD_000877,PROD_0010,1,59.99
ITEM_0001521,ORD_000878,PROD_0006,1,89.99
ITEM_0001522,ORD_000878,PROD_0003,1,129.99
ITEM_0001523,ORD_000878,PROD_0009,1,34.99
ITEM_0001524,ORD_000879,PROD_0009,2,34.99
ITEM_0001525,ORD_000879,PROD_0015,2,29.99
ITEM_0001526,ORD_000879,PROD_0005,2,39.99
ITEM_0001527,ORD_000879,PROD_0004,2,49.99
ITEM_0001528,ORD_000880,PROD_0012,2,110.0
ITEM_0001529,ORD_000881,PROD_0002,3,199.99
ITEM_0001530,ORD_000882,PROD_0001,3,79.99
ITEM_0001531,ORD_000882,PROD_0005,2,39.99
ITEM_0001532,ORD_000882,PROD_0004,1,49.99
ITEM_0001533,ORD_000883,PROD_0012,2,110.0
ITEM_0001534,ORD_000883,PROD_0015,1,29.99
ITEM_0001535,ORD_000884,PROD_0013,2,69.99
ITEM_0001536,ORD_000885,PROD_0016,3,39.99
ITEM_0001537,ORD_000885,PROD_0007,1,24.99
ITEM_0001538,ORD_000885,PROD_0020,2,85.0
ITEM_0001539,ORD_000885,PROD_0004,1,49.99
ITEM_0001540,ORD_000886,PROD_0020,2,85.0
ITEM_0001541,ORD_000886,PROD_0013,1,69.99
ITEM_0001542,ORD_000887,PROD_0014,2,19.99
ITEM_0001543,ORD_000887,PROD_0009,2,34.99
ITEM_0001544,ORD_000887,PROD_0019,1,34.99
ITEM_0001545,ORD_000887,PROD_0006,2,89.99
ITEM_0001546,ORD_000888,PROD_0009,2,34.99
ITEM_0001547,ORD_000888,PROD_0006,2,89.99
ITEM_0001548,ORD_000889,PROD_0016,2,39.99
ITEM_0001549,ORD_000889,PROD_0020,3,85.0
ITEM_0001550,ORD_000889,PROD_0018,3,22.99
ITEM_0001551,ORD_000890,PROD_0020,3,85.0
ITEM_0001552,ORD_000890,PROD_0007,1,24.99
ITEM_0001553,ORD_000891,PROD_0011,2,149.99
ITEM_0001554,ORD_000891,PROD_0001,2,79.99
ITEM_0001555,ORD_000892,PROD_0017,1,29.99
ITEM_0001556,ORD_000893,PROD_0004,1,49.99
ITEM_0001557,ORD_000893,PROD_0002,3,199.99
ITEM_0001558,ORD_000893,PROD_0007,2,24.99
ITEM_0001559,ORD_000893,PROD_0018,1,22.99
ITEM_0001560,ORD_000894,PROD_0019,3,34.99
ITEM_0001561,ORD_000894,PROD_0001,1,79.99
ITEM_0001562,ORD_000894,PROD_0012,3,110.0
ITEM_0001563,ORD_000894,PROD_0018,2,22.99
ITEM_0001564,ORD_000895,PROD_0012,2,110.0
ITEM_0001565,ORD_000896,PROD_0006,3,89.99
ITEM_0001566,ORD_000897,PROD_0014,3,19.99
ITEM_0001567,ORD_000897,PROD_0010,1,59.99
ITEM_0001568,ORD_000897,PROD_0004,3,49.99
ITEM_0001569,ORD_000898,PROD_0020,3,85.0
ITEM_0001570,ORD_000899,PROD_0014,3,19.99
ITEM_0001571,ORD_000900,PROD_0004,1,49.99
ITEM_0001572,ORD_000900,PROD_0012,2,110.0
ITEM_0001573,ORD_000900,PROD_0015,1,29.99
ITEM_0001574,ORD_000901,PROD_0009,2,34.99
ITEM_0001575,ORD_000901,PROD_0010,1,59.99
ITEM_0001576,ORD_000901,PROD_0014,1,19.99
ITEM_0001577,ORD_000902,PROD_0017,1,29.99
ITEM_0001578,ORD_000902,PROD_0011,3,149.99
ITEM_0001579,ORD_000902,PROD_0019,2,34.99
ITEM_0001580,ORD_000903,PROD_0002,3,199.99
ITEM_0001581,ORD_000904,PROD_0017,3,29.99
ITEM_0001582,ORD_000904,PROD_0006,1,89.99
ITEM_0001583,ORD_000904,PROD_0014,3,19.99
ITEM_0001584,ORD_000905,PROD_0018,1,22.99
ITEM_0001585,ORD_000905,PROD_0006,2,89.99
ITEM_0001586,ORD_000905,PROD_0011,1,149.99
ITEM_0001587,ORD_000906,PROD_0020,3,85.0
ITEM_0001588,ORD_000907,PROD_0015,2,29.99
ITEM_0001589,ORD_000907,PROD_0012,1,110.0
ITEM_0001590,ORD_000908,PROD_0013,1,69.99
ITEM_0001591,ORD_000908,PROD_0009,1,34.99
ITEM_0001592,ORD_000909,PROD_0004,2,49.99
ITEM_0001593,ORD_000909,PROD_0020,1,85.0
ITEM_0001594,ORD_000909,PROD_0015,1,29.99
ITEM_0001595,ORD_000909,PROD_0019,1,34.99
ITEM_0001596,ORD_000910,PROD_0016,2,39.99
ITEM_0001597,ORD_000911,PROD_0014,1,19.99
ITEM_0001598,ORD_000912,PROD_0019,3,34.99
ITEM_0001599,ORD_000912,PROD_0002,3,199.99
ITEM_0001600,ORD_000912,PROD_0004,3,49.99
ITEM_0001601,ORD_000913,PROD_0004,1,49.99
ITEM_0001602,ORD_000913,PROD_0007,3,24.99
ITEM_0001603,ORD_000914,PROD_0004,1,49.99
ITEM_0001604,ORD_000914,PROD_0007,3,24.99
ITEM_0001605,ORD_000914,PROD_0001,3,79.99
ITEM_0001606,ORD_000915,PROD_0007,3,24.99
ITEM_0001607,ORD_000916,PROD_0014,1,19.99
ITEM_0001608,ORD_000916,PROD_0017,3,29.99
ITEM_0001609,ORD_000916,PROD_0013,3,69.99
ITEM_0001610,ORD_000917,PROD_0019,2,34.99
ITEM_0001611,ORD_000917,PROD_0010,2,59.99
ITEM_0001612,ORD_000918,PROD_0011,2,149.99
ITEM_0001613,ORD_000919,PROD_0003,3,129.99
ITEM_0001614,ORD_000920,PROD_0017,1,29.99
ITEM_0001615,ORD_000921,PROD_0006,1,89.99
ITEM_0001616,ORD_000922,PROD_0011,3,149.99
ITEM_0001617,ORD_000923,PROD_0011,2,149.99
ITEM_0001618,ORD_000924,PROD_0018,3,22.99
ITEM_0001619,ORD_000925,PROD_0014,1,19.99
ITEM_0001620,ORD_000926,PROD_0009,2,34.99
ITEM_0001621,ORD_000927,PROD_0008,3,119.99
ITEM_0001622,ORD_000927,PROD_0019,3,34.99
ITEM_0001623,ORD_000928,PROD_0013,1,69.99
ITEM_0001624,ORD_000929,PROD_0004,2,49.99
ITEM_0001625,ORD_000930,PROD_0018,1,22.99
ITEM_0001626,ORD_000931,PROD_0016,1,39.99
ITEM_0001627,ORD_000931,PROD_0004,1,49.99
ITEM_0001628,ORD_000931,PROD_0012,1,110.0
ITEM_0001629,ORD_000931,PROD_0019,2,34.99
ITEM_0001630,ORD_000932,PROD_0007,1,24.99
ITEM_0001631,ORD_000933,PROD_0002,2,199.99
ITEM_0001632,ORD_000933,PROD_0004,3,49.99
ITEM_0001633,ORD_000933,PROD_0020,3,85.0
ITEM_0001634,ORD_000934,PROD_0005,2,39.99
ITEM_0001635,ORD_000934,PROD_0019,1,34.99
ITEM_0001636,ORD_000935,PROD_0004,2,49.99
ITEM_0001637,ORD_000935,PROD_0017,3,29.99
ITEM_0001638,ORD_000936,PROD_0016,3,39.99
ITEM_0001639,ORD_000936,PROD_0008,1,119.99
ITEM_0001640,ORD_000937,PROD_0007,1,24.99
ITEM_0001641,ORD_000937,PROD_0003,1,129.99
ITEM_0001642,ORD_000938,PROD_0007,3,24.99
ITEM_0001643,ORD_000938,PROD_0016,3,39.99
ITEM_0001644,ORD_000938,PROD_0004,2,49.99
ITEM_0001645,ORD_000939,PROD_0005,1,39.99
ITEM_0001646,ORD_000940,PROD_0020,2,85.0
ITEM_0001647,ORD_000940,PROD_0017,1,29.99
ITEM_0001648,ORD_000940,PROD_0007,3,24.99
ITEM_0001649,ORD_000940,PROD_0013,2,69.99
ITEM_0001650,ORD_000941,PROD_0015,1,29.99
ITEM_0001651,ORD_000942,PROD_0016,2,39.99
ITEM_0001652,ORD_000943,PROD_0014,3,19.99
ITEM_0001653,ORD_000944,PROD_0009,3,34.99
ITEM_0001654,ORD_000945,PROD_0007,2,24.99
ITEM_0001655,ORD_000946,PROD_0004,1,49.99
ITEM_0001656,ORD_000946,PROD_0002,1,199.99
ITEM_0001657,ORD_000947,PROD_0003,1,129.99
ITEM_0001658,ORD_000948,PROD_0013,2,69.99
ITEM_0001659,ORD_000948,PROD_0020,1,85.0
ITEM_0001660,ORD_000949,PROD_0010,3,59.99
ITEM_0001661,ORD_000950,PROD_0020,1,85.0
ITEM_0001662,ORD_000950,PROD_0016,2,39.99
ITEM_0001663,ORD_000951,PROD_0015,2,29.99
ITEM_0001664,ORD_000952,PROD_0003,2,129.99
ITEM_0001665,ORD_000952,PROD_0006,1,89.99
ITEM_0001666,ORD_000952,PROD_0001,2,79.99
ITEM_0001667,ORD_000952,PROD_0012,1,110.0
ITEM_0001668,ORD_000953,PROD_0010,1,59.99
ITEM_0001669,ORD_000953,PROD_0008,1,119.99
ITEM_0001670,ORD_000954,PROD_0016,2,39.99
ITEM_0001671,ORD_000955,PROD_0001,3,79.99
ITEM_0001672,ORD_000956,PROD_0017,1,29.99
ITEM_0001673,ORD_000957,PROD_0005,3,39.99
ITEM_0001674,ORD_000957,PROD_0012,3,110.0
ITEM_0001675,ORD_000958,PROD_0003,2,129.99
ITEM_0001676,ORD_000959,PROD_0012,2,110.0
ITEM_0001677,ORD_000960,PROD_0019,3,34.99
ITEM_0001678,ORD_000961,PROD_0012,3,110.0
ITEM_0001679,ORD_000961,PROD_0010,1,59.99
ITEM_0001680,ORD_000962,PROD_0010,2,59.99
ITEM_0001681,ORD_000962,PROD_0018,2,22.99
ITEM_0001682,ORD_000963,PROD_0007,1,24.99
ITEM_0001683,ORD_000964,PROD_0001,2,79.99
ITEM_0001684,ORD_000965,PROD_0018,1,22.99
ITEM_0001685,ORD_000965,PROD_0005,3,39.99
ITEM_0001686,ORD_000966,PROD_0010,3,59.99
ITEM_0001687,ORD_000966,PROD_0008,3,119.99
ITEM_0001688,ORD_000966,PROD_0002,2,199.99
ITEM_0001689,ORD_000967,PROD_0010,3,59.99
ITEM_0001690,ORD_000967,PROD_0020,1,85.0
ITEM_0001691,ORD_000967,PROD_0006,3,89.99
ITEM_0001692,ORD_000968,PROD_0018,1,22.99
ITEM_0001693,ORD_000969,PROD_0014,2,19.99
ITEM_0001694,ORD_000970,PROD_0012,2,110.0
ITEM_0001695,ORD_000970,PROD_0015,2,29.99
ITEM_0001696,ORD_000970,PROD_0020,1,85.0
ITEM_0001697,ORD_000971,PROD_0014,2,19.99
ITEM_0001698,ORD_000971,PROD_0003,1,129.99
ITEM_0001699,ORD_000971,PROD_0005,3,39.99
ITEM_0001700,ORD_000971,PROD_0010,3,59.99
ITEM_0001701,ORD_000972,PROD_0013,2,69.99
ITEM_0001702,ORD_000973,PROD_0003,3,129.99
ITEM_0001703,ORD_000973,PROD_0002,1,199.99
ITEM_0001704,ORD_000973,PROD_0009,2,34.99
ITEM_0001705,ORD_000974,PROD_0002,3,199.99
ITEM_0001706,ORD_000975,PROD_0007,3,24.99
ITEM_0001707,ORD_000976,PROD_0005,3,39.99
ITEM_0001708,ORD_000977,PROD_0007,3,24.99
ITEM_0001709,ORD_000977,PROD_0004,1,49.99
ITEM_0001710,ORD_000978,PROD_0016,2,39.99
ITEM_0001711,ORD_000979,PROD_0016,2,39.99
ITEM_0001712,ORD_000980,PROD_0020,3,85.0
ITEM_0001713,ORD_000981,PROD_0008,1,119.99
ITEM_0001714,ORD_000981,PROD_0006,2,89.99
ITEM_0001715,ORD_000981,PROD_0017,2,29.99
ITEM_0001716,ORD_000982,PROD_0019,2,34.99
ITEM_0001717,ORD_000983,PROD_0014,2,19.99
ITEM_0001718,ORD_000984,PROD_0002,2,199.99
ITEM_0001719,ORD_000984,PROD_0015,3,29.99
ITEM_0001720,ORD_000985,PROD_0012,2,110.0
ITEM_0001721,ORD_000985,PROD_0017,3,29.99
ITEM_0001722,ORD_000985,PROD_0019,1,34.99
ITEM_0001723,ORD_000985,PROD_0007,1,24.99
ITEM_0001724,ORD_000986,PROD_0019,2,34.99
ITEM_0001725,ORD_000986,PROD_0011,3,149.99
ITEM_0001726,ORD_000987,PROD_0016,3,39.99
ITEM_0001727,ORD_000987,PROD_0013,3,69.99
ITEM_0001728,ORD_000987,PROD_0020,3,85.0
ITEM_0001729,ORD_000988,PROD_0011,3,149.99
ITEM_0001730,ORD_000989,PROD_0001,1,79.99
ITEM_0001731,ORD_000990,PROD_0016,1,39.99
ITEM_0001732,ORD_000990,PROD_0011,3,149.99
ITEM_0001733,ORD_000990,PROD_0008,2,119.99
ITEM_0001734,ORD_000991,PROD_0009,2,34.99
ITEM_0001735,ORD_000992,PROD_0001,2,79.99
ITEM_0001736,ORD_000992,PROD_0006,1,89.99
ITEM_0001737,ORD_000993,PROD_0009,1,34.99
ITEM_0001738,ORD_000994,PROD_0007,1,24.99
ITEM_0001739,ORD_000994,PROD_0003,1,129.99
ITEM_0001740,ORD_000994,PROD_0001,1,79.99
ITEM_0001741,ORD_000995,PROD_0019,3,34.99
ITEM_0001742,ORD_000995,PROD_0018,3,22.99
ITEM_0001743,ORD_000996,PROD_0019,3,34.99
ITEM_0001744,ORD_000996,PROD_0016,1,39.99
ITEM_0001745,ORD_000996,PROD_0017,1,29.99
ITEM_0001746,ORD_000997,PROD_0003,3,129.99
ITEM_0001747,ORD_000998,PROD_0002,1,199.99
ITEM_0001748,ORD_000999,PROD_0012,1,110.0
ITEM_0001749,ORD_001000,PROD_0020,3,85.0
ITEM_0001750,ORD_001000,PROD_0017,3,29.99
ITEM_0001751,ORD_001000,PROD_0010,1,59.99
ITEM_0001752,ORD_001001,PROD_0002,2,199.99
ITEM_0001753,ORD_001001,PROD_0011,1,149.99
ITEM_0001754,ORD_001002,PROD_0011,3,149.99
ITEM_0001755,ORD_001002,PROD_0002,3,199.99
ITEM_0001756,ORD_001002,PROD_0008,1,119.99
ITEM_0001757,ORD_001003,PROD_0020,2,85.0
ITEM_0001758,ORD_001003,PROD_0003,3,129.99
ITEM_0001759,ORD_001004,PROD_0008,2,119.99
ITEM_0001760,ORD_001005,PROD_0001,3,79.99
ITEM_0001761,ORD_001005,PROD_0007,2,24.99
ITEM_0001762,ORD_001005,PROD_0018,1,22.99
ITEM_0001763,ORD_001006,PROD_0014,2,19.99
ITEM_0001764,ORD_001007,PROD_0011,1,149.99
ITEM_0001765,ORD_001008,PROD_0018,3,22.99
ITEM_0001766,ORD_001009,PROD_0005,1,39.99
ITEM_0001767,ORD_001010,PROD_0008,2,119.99
ITEM_0001768,ORD_001010,PROD_0010,3,59.99
ITEM_0001769,ORD_001011,PROD_0018,1,22.99
ITEM_0001770,ORD_001012,PROD_0018,3,22.99
ITEM_0001771,ORD_001012,PROD_0010,3,59.99
ITEM_0001772,ORD_001012,PROD_0008,3,119.99
ITEM_0001773,ORD_001013,PROD_0020,3,85.0
ITEM_0001774,ORD_001013,PROD_0016,1,39.99
ITEM_0001775,ORD_001013,PROD_0009,2,34.99
ITEM_0001776,ORD_001014,PROD_0005,3,39.99
ITEM_0001777,ORD_001015,PROD_0002,2,199.99
ITEM_0001778,ORD_001016,PROD_0020,2,85.0
ITEM_0001779,ORD_001017,PROD_0013,3,69.99
ITEM_0001780,ORD_001018,PROD_0012,2,110.0
ITEM_0001781,ORD_001019,PROD_0001,2,79.99
ITEM_0001782,ORD_001020,PROD_0002,3,199.99
ITEM_0001783,ORD_001020,PROD_0004,2,49.99
ITEM_0001784,ORD_001020,PROD_0018,2,22.99
ITEM_0001785,ORD_001021,PROD_0013,1,69.99
ITEM_0001786,ORD_001022,PROD_0009,2,34.99
ITEM_0001787,ORD_001022,PROD_0003,3,129.99
ITEM_0001788,ORD_001023,PROD_0009,1,34.99
ITEM_0001789,ORD_001024,PROD_0009,2,34.99
ITEM_0001790,ORD_001024,PROD_0006,1,89.99
ITEM_0001791,ORD_001025,PROD_0018,3,22.99
ITEM_0001792,ORD_001026,PROD_0018,2,22.99
ITEM_0001793,ORD_001026,PROD_0011,2,149.99
ITEM_0001794,ORD_001026,PROD_0003,2,129.99
ITEM_0001795,ORD_001027,PROD_0020,1,85.0
ITEM_0001796,ORD_001028,PROD_0015,3,29.99
ITEM_0001797,ORD_001028,PROD_0019,1,34.99
ITEM_0001798,ORD_001029,PROD_0012,3,110.0
ITEM_0001799,ORD_001030,PROD_0015,1,29.99
ITEM_0001800,ORD_001031,PROD_0014,2,19.99
ITEM_0001801,ORD_001032,PROD_0012,2,110.0
ITEM_0001802,ORD_001032,PROD_0011,2,149.99
ITEM_0001803,ORD_001033,PROD_0010,1,59.99
ITEM_0001804,ORD_001034,PROD_0017,2,29.99
ITEM_0001805,ORD_001034,PROD_0019,3,34.99
ITEM_0001806,ORD_001035,PROD_0003,3,129.99
ITEM_0001807,ORD_001035,PROD_0020,3,85.0
ITEM_0001808,ORD_001036,PROD_0017,3,29.99
ITEM_0001809,ORD_001036,PROD_0002,2,199.99
ITEM_0001810,ORD_001037,PROD_0010,2,59.99
ITEM_0001811,ORD_001037,PROD_0008,2,119.99
ITEM_0001812,ORD_001037,PROD_0011,3,149.99
ITEM_0001813,ORD_001038,PROD_0014,3,19.99
ITEM_0001814,ORD_001039,PROD_0020,3,85.0
ITEM_0001815,ORD_001039,PROD_0008,1,119.99
ITEM_0001816,ORD_001040,PROD_0014,2,19.99
ITEM_0001817,ORD_001040,PROD_0019,2,34.99
ITEM_0001818,ORD_001041,PROD_0014,2,19.99
ITEM_0001819,ORD_001042,PROD_0015,3,29.99
ITEM_0001820,ORD_001042,PROD_0001,3,79.99
ITEM_0001821,ORD_001042,PROD_0006,2,89.99
ITEM_0001822,ORD_001043,PROD_0014,3,19.99
ITEM_0001823,ORD_001043,PROD_0001,2,79.99
ITEM_0001824,ORD_001043,PROD_0006,2,89.99
ITEM_0001825,ORD_001044,PROD_0008,3,119.99
ITEM_0001826,ORD_001044,PROD_0010,3,59.99
ITEM_0001827,ORD_001045,PROD_0012,3,110.0
ITEM_0001828,ORD_001046,PROD_0005,1,39.99
ITEM_0001829,ORD_001046,PROD_0006,1,89.99
ITEM_0001830,ORD_001047,PROD_0015,3,29.99
ITEM_0001831,ORD_001047,PROD_0013,3,69.99
ITEM_0001832,ORD_001048,PROD_0016,3,39.99
ITEM_0001833,ORD_001049,PROD_0013,1,69.99
ITEM_0001834,ORD_001050,PROD_0019,1,34.99
ITEM_0001835,ORD_001050,PROD_0011,1,149.99
ITEM_0001836,ORD_001051,PROD_0006,1,89.99
ITEM_0001837,ORD_001052,PROD_0004,1,49.99
ITEM_0001838,ORD_001053,PROD_0018,1,22.99
ITEM_0001839,ORD_001053,PROD_0020,2,85.0
ITEM_0001840,ORD_001053,PROD_0007,3,24.99
ITEM_0001841,ORD_001053,PROD_0001,2,79.99
ITEM_0001842,ORD_001054,PROD_0015,2,29.99
ITEM_0001843,ORD_001055,PROD_0005,2,39.99
ITEM_0001844,ORD_001056,PROD_0003,2,129.99
ITEM_0001845,ORD_001056,PROD_0011,2,149.99
ITEM_0001846,ORD_001057,PROD_0011,2,149.99
ITEM_0001847,ORD_001057,PROD_0002,1,199.99
ITEM_0001848,ORD_001058,PROD_0008,3,119.99
ITEM_0001849,ORD_001058,PROD_0005,1,39.99
ITEM_0001850,ORD_001059,PROD_0006,1,89.99
ITEM_0001851,ORD_001060,PROD_0007,3,24.99
ITEM_0001852,ORD_001060,PROD_0001,1,79.99
ITEM_0001853,ORD_001060,PROD_0014,3,19.99
ITEM_0001854,ORD_001061,PROD_0020,3,85.0
ITEM_0001855,ORD_001061,PROD_0013,2,69.99
ITEM_0001856,ORD_001062,PROD_0010,3,59.99
ITEM_0001857,ORD_001062,PROD_0008,2,119.99
ITEM_0001858,ORD_001062,PROD_0020,3,85.0
ITEM_0001859,ORD_001062,PROD_0016,2,39.99
ITEM_0001860,ORD_001063,PROD_0010,1,59.99
ITEM_0001861,ORD_001064,PROD_0011,3,149.99
ITEM_0001862,ORD_001065,PROD_0016,1,39.99
ITEM_0001863,ORD_001065,PROD_0020,2,85.0
ITEM_0001864,ORD_001066,PROD_0014,2,19.99
ITEM_0001865,ORD_001066,PROD_0002,2,199.99
ITEM_0001866,ORD_001066,PROD_0018,2,22.99
ITEM_0001867,ORD_001067,PROD_0009,2,34.99
ITEM_0001868,ORD_001067,PROD_0016,2,39.99
ITEM_0001869,ORD_001067,PROD_0008,2,119.99
ITEM_0001870,ORD_001068,PROD_0004,1,49.99
ITEM_0001871,ORD_001068,PROD_0011,3,149.99
ITEM_0001872,ORD_001069,PROD_0011,3,149.99
ITEM_0001873,ORD_001070,PROD_0007,3,24.99
ITEM_0001874,ORD_001071,PROD_0011,1,149.99
ITEM_0001875,ORD_001071,PROD_0014,1,19.99
ITEM_0001876,ORD_001071,PROD_0007,1,24.99
ITEM_0001877,ORD_001072,PROD_0016,1,39.99
ITEM_0001878,ORD_001072,PROD_0002,1,199.99
ITEM_0001879,ORD_001073,PROD_0009,3,34.99
ITEM_0001880,ORD_001074,PROD_0003,1,129.99
ITEM_0001881,ORD_001074,PROD_0020,1,85.0
ITEM_0001882,ORD_001074,PROD_0019,3,34.99
ITEM_0001883,ORD_001075,PROD_0013,2,69.99
ITEM_0001884,ORD_001075,PROD_0007,3,24.99
ITEM_0001885,ORD_001076,PROD_0007,2,24.99
ITEM_0001886,ORD_001077,PROD_0014,2,19.99
ITEM_0001887,ORD_001078,PROD_0001,2,79.99
ITEM_0001888,ORD_001079,PROD_0008,1,119.99
ITEM_0001889,ORD_001080,PROD_0010,1,59.99
ITEM_0001890,ORD_001080,PROD_0011,3,149.99
ITEM_0001891,ORD_001081,PROD_0003,3,129.99
ITEM_0001892,ORD_001081,PROD_0005,3,39.99
ITEM_0001893,ORD_001082,PROD_0016,3,39.99
ITEM_0001894,ORD_001083,PROD_0019,2,34.99
ITEM_0001895,ORD_001084,PROD_0018,2,22.99
ITEM_0001896,ORD_001084,PROD_0016,2,39.99
ITEM_0001897,ORD_001085,PROD_0003,2,129.99
ITEM_0001898,ORD_001085,PROD_0004,1,49.99
ITEM_0001899,ORD_001086,PROD_0004,1,49.99
ITEM_0001900,ORD_001086,PROD_0006,2,89.99
ITEM_0001901,ORD_001087,PROD_0016,2,39.99
ITEM_0001902,ORD_001087,PROD_0005,1,39.99
ITEM_0001903,ORD_001087,PROD_0018,2,22.99
ITEM_0001904,ORD_001088,PROD_0012,1,110.0
ITEM_0001905,ORD_001089,PROD_0020,3,85.0
ITEM_0001906,ORD_001090,PROD_0011,1,149.99
ITEM_0001907,ORD_001091,PROD_0006,1,89.99
ITEM_0001908,ORD_001092,PROD_0004,1,49.99
ITEM_0001909,ORD_001093,PROD_0012,2,110.0
ITEM_0001910,ORD_001094,PROD_0014,2,19.99
ITEM_0001911,ORD_001095,PROD_0007,3,24.99
ITEM_0001912,ORD_001095,PROD_0003,1,129.99
ITEM_0001913,ORD_001096,PROD_0005,2,39.99
ITEM_0001914,ORD_001096,PROD_0017,3,29.99
ITEM_0001915,ORD_001097,PROD_0020,1,85.0
ITEM_0001916,ORD_001097,PROD_0016,1,39.99
ITEM_0001917,ORD_001098,PROD_0006,1,89.99
ITEM_0001918,ORD_001099,PROD_0015,2,29.99
ITEM_0001919,ORD_001099,PROD_0014,3,19.99
ITEM_0001920,ORD_001100,PROD_0013,2,69.99
ITEM_0001921,ORD_001100,PROD_0020,3,85.0
ITEM_0001922,ORD_001101,PROD_0007,3,24.99
ITEM_0001923,ORD_001101,PROD_0006,2,89.99
ITEM_0001924,ORD_001101,PROD_0009,2,34.99
ITEM_0001925,ORD_001102,PROD_0018,1,22.99
ITEM_0001926,ORD_001102,PROD_0014,2,19.99
ITEM_0001927,ORD_001103,PROD_0014,1,19.99
ITEM_0001928,ORD_001104,PROD_0001,1,79.99
ITEM_0001929,ORD_001104,PROD_0007,3,24.99
ITEM_0001930,ORD_001104,PROD_0015,2,29.99
ITEM_0001931,ORD_001105,PROD_0017,3,29.99
ITEM_0001932,ORD_001105,PROD_0001,2,79.99
ITEM_0001933,ORD_001105,PROD_0009,2,34.99
ITEM_0001934,ORD_001106,PROD_0019,3,34.99
ITEM_0001935,ORD_001106,PROD_0001,2,79.99
ITEM_0001936,ORD_001107,PROD_0018,3,22.99
ITEM_0001937,ORD_001107,PROD_0004,3,49.99
ITEM_0001938,ORD_001108,PROD_0004,2,49.99
ITEM_0001939,ORD_001109,PROD_0007,3,24.99
ITEM_0001940,ORD_001109,PROD_0001,2,79.99
ITEM_0001941,ORD_001109,PROD_0011,3,149.99
ITEM_0001942,ORD_001109,PROD_0018,1,22.99
ITEM_0001943,ORD_001110,PROD_0002,1,199.99
ITEM_0001944,ORD_001111,PROD_0002,3,199.99
ITEM_0001945,ORD_001112,PROD_0001,1,79.99
ITEM_0001946,ORD_001112,PROD_0010,2,59.99
ITEM_0001947,ORD_001113,PROD_0015,1,29.99
ITEM_0001948,ORD_001114,PROD_0001,3,79.99
ITEM_0001949,ORD_001115,PROD_0008,2,119.99
ITEM_0001950,ORD_001115,PROD_0010,1,59.99
ITEM_0001951,ORD_001115,PROD_0007,2,24.99
ITEM_0001952,ORD_001116,PROD_0019,1,34.99
ITEM_0001953,ORD_001117,PROD_0010,2,59.99
ITEM_0001954,ORD_001118,PROD_0012,1,110.0
ITEM_0001955,ORD_001118,PROD_0017,3,29.99
ITEM_0001956,ORD_001119,PROD_0014,1,19.99
ITEM_0001957,ORD_001119,PROD_0012,2,110.0
ITEM_0001958,ORD_001120,PROD_0007,1,24.99
ITEM_0001959,ORD_001120,PROD_0009,1,34.99
ITEM_0001960,ORD_001121,PROD_0019,2,34.99
ITEM_0001961,ORD_001122,PROD_0004,1,49.99
ITEM_0001962,ORD_001123,PROD_0004,1,49.99
ITEM_0001963,ORD_001124,PROD_0015,3,29.99
ITEM_0001964,ORD_001124,PROD_0020,2,85.0
ITEM_0001965,ORD_001125,PROD_0012,3,110.0
ITEM_0001966,ORD_001126,PROD_0008,2,119.99
ITEM_0001967,ORD_001126,PROD_0017,3,29.99
ITEM_0001968,ORD_001126,PROD_0004,1,49.99
ITEM_0001969,ORD_001126,PROD_0014,1,19.99
